"block","root_kind","family","tau","fit_size","prior_semantics","model","inference","method","root_id","original_scenario_key","original_case_key","baseline_gate_overall","baseline_healthy","selected_source_type","selected_source_subtype","selected_candidate","selected_variant_tag","selected_fit_path","selected_health_path","selected_summary_path","source_path","gate_overall","healthy","runtime_sec","improved_over_baseline","selection_mode","selection_reason"
"static_shrink","static_shrink","normal","0p05",100,"rhs","exal","mcmc","mcmc::exal","root__static_shrink__normal__tau_0p05__tt_100__rhs","static_shrink::normal::0p05::100::rhs","static_shrink::normal::0p05::100::rhs::exal::mcmc","WARN",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_exal_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv","WARN",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy; repaired candidates did not strictly improve the gate."
"static_shrink","static_shrink","normal","0p05",100,"rhs","exal","vb","vb::exal","root__static_shrink__normal__tau_0p05__tt_100__rhs","static_shrink::normal::0p05::100::rhs","static_shrink::normal::0p05::100::rhs::exal::vb","WARN",TRUE,"static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_exal_tau_0p05_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,12.375,TRUE,"promoted_over_healthy_baseline","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`."
"static_shrink","static_shrink","normal","0p05",100,"ridge","al","mcmc","mcmc::al","root__static_shrink__normal__tau_0p05__tt_100__ridge","static_shrink::normal::0p05::100::ridge","static_shrink::normal::0p05::100::ridge::al::mcmc","WARN",TRUE,"static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/mcmc/mcmc_al_tau_0p05_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,7.187,TRUE,"promoted_over_healthy_baseline","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`."
"static_shrink","static_shrink","normal","0p05",100,"ridge","al","vb","vb::al","root__static_shrink__normal__tau_0p05__tt_100__ridge","static_shrink::normal::0p05::100::ridge","static_shrink::normal::0p05::100::ridge::al::vb","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/vb/vb_al_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy; repaired candidates did not strictly improve the gate."
"static_shrink","static_shrink","normal","0p05",100,"ridge","exal","mcmc","mcmc::exal","root__static_shrink__normal__tau_0p05__tt_100__ridge","static_shrink::normal::0p05::100::ridge","static_shrink::normal::0p05::100::ridge::exal::mcmc","FAIL",FALSE,"static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/mcmc/mcmc_exal_tau_0p05_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","WARN",TRUE,28.692,TRUE,"promoted_over_fail_baseline","Promoted `rhsns_impl_refresh_20260329` because it upgraded the original FAIL baseline to `WARN` with explicit health evidence."
"static_shrink","static_shrink","normal","0p05",100,"ridge","exal","vb","vb::exal","root__static_shrink__normal__tau_0p05__tt_100__ridge","static_shrink::normal::0p05::100::ridge","static_shrink::normal::0p05::100::ridge::exal::vb","WARN",TRUE,"static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/vb/vb_exal_tau_0p05_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,11.315,TRUE,"promoted_over_healthy_baseline","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`."
"static_shrink","static_shrink","normal","0p05",1000,"rhs","al","mcmc","mcmc::al","root__static_shrink__normal__tau_0p05__tt_1000__rhs","static_shrink::normal::0p05::1000::rhs","static_shrink::normal::0p05::1000::rhs::al::mcmc","WARN",TRUE,"static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_al_tau_0p05_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,9.323,TRUE,"promoted_over_healthy_baseline","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`."
"static_shrink","static_shrink","normal","0p05",1000,"rhs","al","vb","vb::al","root__static_shrink__normal__tau_0p05__tt_1000__rhs","static_shrink::normal::0p05::1000::rhs","static_shrink::normal::0p05::1000::rhs::al::vb","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_al_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy; repaired candidates did not strictly improve the gate."
"static_shrink","static_shrink","normal","0p05",1000,"rhs","exal","mcmc","mcmc::exal","root__static_shrink__normal__tau_0p05__tt_1000__rhs","static_shrink::normal::0p05::1000::rhs","static_shrink::normal::0p05::1000::rhs::exal::mcmc","FAIL",FALSE,"syncedbase_faithful_replay_20260407","phase4_static_shrink_rhsns_mcmc","row_0244","orig288_sync0p4p0_faithful_20260407","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p05_fit_orig288_sync0p4p0_faithful_20260407.rds","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0244.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0244.csv","/home/jaguir26/local/src/exdqlm__wt__validation_rerun_after_0p4p0_integration/tools/merge_reports/full288_original288_syncedbase_faithful_replay_20260407/health/health_0244.csv","PASS",TRUE,61.393,TRUE,"promoted_syncedbase_faithful_replay","Promote synced-base faithful replay row row_0244 after improving accepted carry-forward from WARN to PASS on the updated 0.4.0 base."
"static_shrink","static_shrink","normal","0p05",1000,"rhs","exal","vb","vb::exal","root__static_shrink__normal__tau_0p05__tt_1000__rhs","static_shrink::normal::0p05::1000::rhs","static_shrink::normal::0p05::1000::rhs::exal::vb","WARN",TRUE,"static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_exal_tau_0p05_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,15.989,TRUE,"promoted_over_healthy_baseline","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`."
"static_shrink","static_shrink","normal","0p05",1000,"ridge","al","mcmc","mcmc::al","root__static_shrink__normal__tau_0p05__tt_1000__ridge","static_shrink::normal::0p05::1000::ridge","static_shrink::normal::0p05::1000::ridge::al::mcmc","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/mcmc/mcmc_al_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy; repaired candidates did not strictly improve the gate."
"static_shrink","static_shrink","normal","0p05",1000,"ridge","al","vb","vb::al","root__static_shrink__normal__tau_0p05__tt_1000__ridge","static_shrink::normal::0p05::1000::ridge","static_shrink::normal::0p05::1000::ridge::al::vb","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/vb/vb_al_tau_0p05_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy; repaired candidates did not strictly improve the gate."
"static_shrink","static_shrink","normal","0p05",1000,"ridge","exal","mcmc","mcmc::exal","root__static_shrink__normal__tau_0p05__tt_1000__ridge","static_shrink::normal::0p05::1000::ridge","static_shrink::normal::0p05::1000::ridge::exal::mcmc","FAIL",FALSE,"hybrid_291_selection","static_residual_broad_default","F085_sub2_s100","failband2_F085_sub2_s100","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/mcmc/mcmc_exal_tau_0p05_fit_failband2_F085_sub2_s100.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_failband2_F085_sub2_s100_exal_normal_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_normal.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_checkpoint_failband2_F085_sub2_s100_exal_normal.csv","WARN",TRUE,63.046,TRUE,"promoted_over_fail_baseline","Promoted `failband2_F085_sub2_s100` because it upgraded the original FAIL baseline to `WARN` with explicit health evidence."
"static_shrink","static_shrink","normal","0p05",1000,"ridge","exal","vb","vb::exal","root__static_shrink__normal__tau_0p05__tt_1000__ridge","static_shrink::normal::0p05::1000::ridge","static_shrink::normal::0p05::1000::ridge::exal::vb","WARN",TRUE,"static_refresh_compact","current_rhsns_impl_refresh","rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p05/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/vb/vb_exal_tau_0p05_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,16.64,TRUE,"promoted_over_healthy_baseline","Promoted `rhsns_impl_refresh_20260329` because it improved the original baseline gate from `WARN` to `PASS`."
"static_shrink","static_shrink","normal","0p25",100,"rhs","al","mcmc","mcmc::al","root__static_shrink__normal__tau_0p25__tt_100__rhs","static_shrink::normal::0p25::100::rhs","static_shrink::normal::0p25::100::rhs::al::mcmc","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_al_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy; repaired candidates did not strictly improve the gate."
"static_shrink","static_shrink","normal","0p25",100,"rhs","al","vb","vb::al","root__static_shrink__normal__tau_0p25__tt_100__rhs","static_shrink::normal::0p25::100::rhs","static_shrink::normal::0p25::100::rhs::al::vb","PASS",TRUE,"baseline_original","baseline_original","baseline","baseline","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_al_tau_0p25_fit.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv","","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p25/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/tables/method_signoff_long.csv","PASS",TRUE,,FALSE,"baseline_kept","Baseline original fit already healthy; repaired candidates did not strictly improve the gate."
