"original_case_key","original_scenario_key","block","family","tau","fit_size","prior_semantics","model","inference","candidate_source_type","candidate_source_subtype","source_rank","selected_candidate","selected_variant_tag","selected_fit_path","selected_health_path","selected_summary_path","source_path","gate_overall","healthy","runtime_sec","evidence_note"
"static_shrink::normal::0p95::100::rhs::exal::mcmc","static_shrink::normal::0p95::100::rhs","static_shrink","normal","0p95",100,"rhs","exal","mcmc","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/mcmc/mcmc_exal_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","WARN",TRUE,142.549,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::normal::0p95::100::rhs::exal::vb","static_shrink::normal::0p95::100::rhs","static_shrink","normal","0p95",100,"rhs","exal","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_exal_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,8.88,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::100::rhs::exal::vb","static_shrink::normal::0p95::100::rhs","static_shrink","normal","0p95",100,"rhs","exal","vb","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_rhs_tt100/fits/vb/vb_exal_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","PASS",TRUE,23.755,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::normal::0p95::100::ridge::al::mcmc","static_shrink::normal::0p95::100::ridge","static_shrink","normal","0p95",100,"ridge","al","mcmc","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/mcmc/mcmc_al_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,7.747,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::100::ridge::al::vb","static_shrink::normal::0p95::100::ridge","static_shrink","normal","0p95",100,"ridge","al","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/vb/vb_al_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,1.069,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::100::ridge::exal::mcmc","static_shrink::normal::0p95::100::ridge","static_shrink","normal","0p95",100,"ridge","exal","mcmc","hybrid_291_selection","static_local_override",1,"F0845_sub2_s1025","repairmap6_F0845_sub2_s1025","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/mcmc/mcmc_exal_tau_0p95_fit_repairmap6_F0845_sub2_s1025.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_repairmap6_F0845_sub2_s1025_exal_normal_TT100.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_repairmap6_F0845_sub2_s1025.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_repairmap6_F0845_sub2_s1025.csv","PASS",TRUE,94.545,"stable repeated PASS anchor"
"static_shrink::normal::0p95::100::ridge::exal::mcmc","static_shrink::normal::0p95::100::ridge","static_shrink","normal","0p95",100,"ridge","exal","mcmc","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/mcmc/mcmc_exal_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","WARN",TRUE,26.059,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::100::ridge::exal::vb","static_shrink::normal::0p95::100::ridge","static_shrink","normal","0p95",100,"ridge","exal","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt100_x01_sorted/validation_shrink_ridge_tt100/fits/vb/vb_exal_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,8.841,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::1000::rhs::al::mcmc","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","al","mcmc","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_al_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,9.512,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::1000::rhs::al::mcmc","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","al","mcmc","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_al_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","PASS",TRUE,142.775,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::normal::0p95::1000::rhs::al::vb","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","al","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_al_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,1.139,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::1000::rhs::al::vb","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","al","vb","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_al_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","WARN",TRUE,33.225,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::normal::0p95::1000::rhs::exal::mcmc","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","exal","mcmc","hybrid_291_selection","static_refresh_nonfail",2,"F080_sub2_s105","static_exal_f080_sub2_s105_rhsns_current_20260403","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p95_fit_static_exal_f080_sub2_s105_rhsns_current_20260403.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_static_exal_f080_sub2_s105_rhsns_current_20260403_exal_normal_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhsns_current_20260403.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhsns_current_20260403.csv","PASS",TRUE,61.36,"Refreshed stale static exal-mcmc row became directly reusable under F080_sub2_s105."
"static_shrink::normal::0p95::1000::rhs::exal::mcmc","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","exal","mcmc","hybrid_291_selection","static_refresh_nonfail",2,"F080_sub2_s105","static_exal_f080_sub2_s105_rhs_legacy_20260403","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p95_fit_static_exal_f080_sub2_s105_rhs_legacy_20260403.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_static_exal_f080_sub2_s105_rhs_legacy_20260403_exal_normal_TT1000.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhs_legacy_20260403.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/LOCAL_static_case_health_summary_static_exal_f080_sub2_s105_rhs_legacy_20260403.csv","WARN",TRUE,176.082,"Refreshed stale static exal-mcmc row became directly reusable under F080_sub2_s105."
"static_shrink::normal::0p95::1000::rhs::exal::mcmc","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","exal","mcmc","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/mcmc/mcmc_exal_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","WARN",TRUE,154.81,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::normal::0p95::1000::rhs::exal::vb","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","exal","vb","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_exal_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,13.594,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
"static_shrink::normal::0p95::1000::rhs::exal::vb","static_shrink::normal::0p95::1000::rhs","static_shrink","normal","0p95",1000,"rhs","exal","vb","static_refresh_compact","legacy_rhs_refresh",3,"rhs_legacy_refresh_20260329","rhs_legacy_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_rhs_tt1000/fits/vb/vb_exal_tau_0p95_fit_rhs_legacy_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhs_legacy_refresh_20260329/health_compact_20260329_123208.csv","PASS",TRUE,32.694,"Promotable static refresh candidate harvested from legacy_rhs_refresh compact."
"static_shrink::normal::0p95::1000::ridge::al::mcmc","static_shrink::normal::0p95::1000::ridge","static_shrink","normal","0p95",1000,"ridge","al","mcmc","static_refresh_compact","current_rhsns_impl_refresh",2,"rhsns_impl_refresh_20260329","rhsns_impl_refresh_20260329","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/results/function_testing_20260309_static_shrinkage_family_qspec/normal/tau_0p95/fit_input_subsample_tt1000_x01_sorted/validation_shrink_ridge_tt1000/fits/mcmc/mcmc_al_tau_0p95_fit_rhsns_impl_refresh_20260329.rds","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","/home/jaguir26/local/src/exdqlm__wt__dqlm-conjugacy-cavi-gibbs/tools/merge_reports/full288_rhsns_impl_refresh_20260329/health_compact_20260329_114727.csv","PASS",TRUE,10.148,"Promotable static refresh candidate harvested from current_rhsns_impl_refresh compact."
